Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Bounding the difference between RankRC and RankSVM and application to multi-level rare class kernel ranking","Data Mining and Knowledge Discovery","","32","2","10.1007/s10618-017-0540-z","Aditya TayalThomas F. ColemanYuying Li","2018","http://link.springer.com/article/10.1007/s10618-017-0540-z","Article"
"An exploration strategy for non-stationary opponents","Autonomous Agents and Multi-Agent Systems","","31","5","10.1007/s10458-016-9347-3","Pablo Hernandez-LealYusen ZhanMatthew E. TaylorL. Enrique SucarEnrique Munoz de Cote","2017","http://link.springer.com/article/10.1007/s10458-016-9347-3","Article"
"Guest Editorial: Machine Vision Applications","International Journal of Computer Vision","","122","2","10.1007/s11263-017-0990-1","Yasuyo KitaHiroshi IshikawaTakeshi Masuda","2017","http://link.springer.com/article/10.1007/s11263-017-0990-1","Article"
"Multilingual news extraction via stopword language model scoring","Journal of Intelligent Information Systems","","48","1","10.1007/s10844-016-0395-6","Yu-Chieh Wu","2017","http://link.springer.com/article/10.1007/s10844-016-0395-6","Article"
"Hand posture and gesture recognition techniques for virtual reality applications: a survey","Virtual Reality","","21","2","10.1007/s10055-016-0301-0","K. Martin SagayamD. Jude Hemanth","2017","http://link.springer.com/article/10.1007/s10055-016-0301-0","Article"
"A parallel feature selection method study for text classification","Neural Computing and Applications","","28","1","10.1007/s00521-016-2351-3","Zhao LiWei LuZhanquan SunWeiwei Xing","2017","http://link.springer.com/article/10.1007/s00521-016-2351-3","Article"
"Ball tracking in sports: a survey","Artificial Intelligence Review","","","","10.1007/s10462-017-9582-2","Paresh R. KambleAvinash G. KeskarKishor M. Bhurchandi","2017","http://link.springer.com/article/10.1007/s10462-017-9582-2","Article"
"Constrained self-organizing feature map to preserve feature extraction topology","Neural Computing and Applications","","28","1","10.1007/s00521-016-2346-0","Jorge Azorin-LopezMarcelo Saval-CalvoAndres Fuster-GuilloJose Garcia-RodriguezHiginio Mora-Mora","2017","http://link.springer.com/article/10.1007/s00521-016-2346-0","Article"
"Labeled von Neumann Architecture for Software-Defined Cloud","Journal of Computer Science and Technology","","32","2","10.1007/s11390-017-1716-0","Yun-Gang BaoSa Wang","2017","http://link.springer.com/article/10.1007/s11390-017-1716-0","Article"
"A survey on face modeling: building a bridge between face analysis and synthesis","The Visual Computer","","34","2","10.1007/s00371-016-1332-y","Hanan SalamRenaud Séguier","2018","http://link.springer.com/article/10.1007/s00371-016-1332-y","Article"
"Graph bandit for diverse user coverage in online recommendation","Applied Intelligence","","","","10.1007/s10489-017-0977-1","Mahmuda RahmanJae C. Oh","2017","http://link.springer.com/article/10.1007/s10489-017-0977-1","Article"
"Visual saliency detection for RGB-D images under a Bayesian framework","IPSJ Transactions on Computer Vision and Applications","","10","1","10.1186/s41074-017-0037-0","Songtao WangZhen ZhouWei JinHanbing Qu","2018","http://link.springer.com/article/10.1186/s41074-017-0037-0","Article"
"Designing Crowdcritique Systems for Formative Feedback","International Journal of Artificial Intelligence in Education","","27","3","10.1007/s40593-016-0125-9","Matthew W. EasterdayDaniel Rees LewisElizabeth M. Gerber","2017","http://link.springer.com/article/10.1007/s40593-016-0125-9","Article"
"PolyACO+: a multi-level polygon-based ant colony optimisation classifier","Swarm Intelligence","","11","3 - 4","10.1007/s11721-017-0145-6","Morten GoodwinTorry TuftelandGuro ØdesneltvedtAnis Yazidi","2017","http://link.springer.com/article/10.1007/s11721-017-0145-6","Article"
"Analyzing business process anomalies using autoencoders","Machine Learning","","","","10.1007/s10994-018-5702-8","Timo NolleStefan LuettgenAlexander SeeligerMax Mühlhäuser","2018","http://link.springer.com/article/10.1007/s10994-018-5702-8","Article"
"Picture inference system: a new fuzzy inference system on picture fuzzy set","Applied Intelligence","","46","3","10.1007/s10489-016-0856-1","Le Hoang SonPham Van VietPham Van Hai","2017","http://link.springer.com/article/10.1007/s10489-016-0856-1","Article"
"Training echo state networks for rotation-invariant bone marrow cell classification","Neural Computing and Applications","","28","6","10.1007/s00521-016-2609-9","Philipp KainzHarald BurgsteinerMartin AsslaberHelmut Ahammer","2017","http://link.springer.com/article/10.1007/s00521-016-2609-9","Article"
"Reconfigurable swarm robots for structural health monitoring: a brief review","International Journal of Intelligent Robotics and Applications","","1","3","10.1007/s41315-017-0024-8","Mohammad R. JahanshahiWei-Men ShenTarutal Ghosh MondalMohamed AbdelbarrSami F. MasriUvais A. Qidwai","2017","http://link.springer.com/article/10.1007/s41315-017-0024-8","Article"
"Flower pollination–feedforward neural network for load flow forecasting in smart distribution grid","Neural Computing and Applications","","","","10.1007/s00521-018-3421-5","Gaddafi Sani ShehuNurettin Çetinkaya","2018","http://link.springer.com/article/10.1007/s00521-018-3421-5","Article"
"Conformal prediction of biological activity of chemical compounds","Annals of Mathematics and Artificial Intelligence","","81","1 - 2","10.1007/s10472-017-9556-8","Paolo ToccaceliIlia NouretdinovAlexander Gammerman","2017","http://link.springer.com/article/10.1007/s10472-017-9556-8","Article"
"Robust regression using biased objectives","Machine Learning","","106","9 - 10","10.1007/s10994-017-5653-5","Matthew J. HollandKazushi Ikeda","2017","http://link.springer.com/article/10.1007/s10994-017-5653-5","Article"
"Medium–large earthquake magnitude prediction in Tokyo with artificial neural networks","Neural Computing and Applications","","28","5","10.1007/s00521-015-2121-7","G. Asencio-CortésF. Martínez-ÁlvarezA. TroncosoA. Morales-Esteban","2017","http://link.springer.com/article/10.1007/s00521-015-2121-7","Article"
"Tag recommendation method in folksonomy based on user tagging status","Journal of Intelligent Information Systems","","50","3","10.1007/s10844-017-0468-1","Hong YuBing ZhouMingyao DengFeng Hu","2018","http://link.springer.com/article/10.1007/s10844-017-0468-1","Article"
"A 3D neural network for moving microorganism extraction","Neural Computing and Applications","","","","10.1007/s00521-016-2808-4","Fang ZhouTin-Yu WuJun LiuBing WangMohammad S. Obaidat","2017","http://link.springer.com/article/10.1007/s00521-016-2808-4","Article"
"Mining top-k high-utility itemsets from a data stream under sliding window model","Applied Intelligence","","47","4","10.1007/s10489-017-0939-7","Siddharth DawarVeronica SharmaVikram Goyal","2017","http://link.springer.com/article/10.1007/s10489-017-0939-7","Article"
"Top-Down Neural Attention by Excitation Backprop","International Journal of Computer Vision","","","","10.1007/s11263-017-1059-x","Jianming ZhangSarah Adel BargalZhe LinJonathan BrandtXiaohui ShenStan Sclaroff","2017","http://link.springer.com/article/10.1007/s11263-017-1059-x","Article"
"Parallel Incremental Frequent Itemset Mining for Large Data","Journal of Computer Science and Technology","","32","2","10.1007/s11390-017-1726-y","Yu-Geng SongHui-Min CuiXiao-Bing Feng","2017","http://link.springer.com/article/10.1007/s11390-017-1726-y","Article"
"A survey on advancement of hybrid type 2 fuzzy sliding mode control","Neural Computing and Applications","","","","10.1007/s00521-017-3144-z","Mukhtar Fatihu HamzaHwa Jen YapImtiaz Ahmed ChoudhuryHaruna ChiromaTufan Kumbasar","2017","http://link.springer.com/article/10.1007/s00521-017-3144-z","Article"
"Locating bugs without looking back","Automated Software Engineering","","","","10.1007/s10515-017-0226-1","Tezcan DilshenerMichel WermelingerYijun Yu","2017","http://link.springer.com/article/10.1007/s10515-017-0226-1","Article"
"First-Order Sensitivity Analysis for Hidden Neuron Selection in Layer-Wise Training of Networks","Neural Processing Letters","","","","10.1007/s11063-017-9764-6","Bo LiCheng Chen","2017","http://link.springer.com/article/10.1007/s11063-017-9764-6","Article"
"Domain adaptation network based on hypergraph regularized denoising autoencoder","Artificial Intelligence Review","","","","10.1007/s10462-017-9576-0","Xuesong WangYuting MaYuhu Cheng","2017","http://link.springer.com/article/10.1007/s10462-017-9576-0","Article"
"Neural network rule extraction for gaining insight into the characteristics of poverty","Neural Computing and Applications","","","","10.1007/s00521-017-2889-8","Arnulfo AzcarragaRudy Setiono","2017","http://link.springer.com/article/10.1007/s00521-017-2889-8","Article"
"Identifying and tracking topic-level influencers in the microblog streams","Machine Learning","","107","3","10.1007/s10994-017-5665-1","Sen SuYakun WangZhongbao ZhangCheng ChangMuhammad Azam Zia","2018","http://link.springer.com/article/10.1007/s10994-017-5665-1","Article"
"Automatic detection of cyclic alternating pattern","Neural Computing and Applications","","","","10.1007/s00521-018-3474-5","Fábio MendonçaAna FredSheikh Shanawaz MostafaFernando Morgado-DiasAntonio G. Ravelo-García","2018","http://link.springer.com/article/10.1007/s00521-018-3474-5","Article"
"Outcome prediction for salivary gland cancer using multivariate adaptative regression splines (MARS) and self-organizing maps (SOM)","Neural Computing and Applications","","","","10.1007/s00521-018-3473-6","Paloma Lequerica-FernándezIgnacio PeñaFrancisco Javier Iglesias-RodríguezCarlos González-GutiérrezJuan Carlos De Vicente","2018","http://link.springer.com/article/10.1007/s00521-018-3473-6","Article"
"Embedding semantics in human resources management automation via SQL","Applied Intelligence","","46","4","10.1007/s10489-016-0868-x","Eufemia TinelliSimona ColucciFrancesco M. DoniniEugenio Di SciascioSilvia Giannini","2017","http://link.springer.com/article/10.1007/s10489-016-0868-x","Article"
"Automatic Classification of Impact Sounds with Rejection of Unknown Samples","New Generation Computing","","35","4","10.1007/s00354-017-0025-z","Joaquim Ferreira da SilvaSofia CavacoGabriel Pereira Lopes","2017","http://link.springer.com/article/10.1007/s00354-017-0025-z","Article"
"Robust Visual Tracking Based on Convolutional Features with Illumination and Occlusion Handing","Journal of Computer Science and Technology","","33","1","10.1007/s11390-017-1764-5","Kang LiFa-Zhi HeHai-Ping Yu","2018","http://link.springer.com/article/10.1007/s11390-017-1764-5","Article"
"Using hardware counter-based performance model to diagnose scaling issues of HPC applications","Neural Computing and Applications","","","","10.1007/s00521-018-3496-z","Nan DingShiming XuZhenya SongBaoquan ZhangJingmei LiZhigao Zheng","2018","http://link.springer.com/article/10.1007/s00521-018-3496-z","Article"
"Prior-Free Dependent Motion Segmentation Using Helmholtz-Hodge Decomposition Based Object-Motion Oriented Map","Journal of Computer Science and Technology","","32","3","10.1007/s11390-017-1741-z","Cui-Cui ZhangZhi-Lei Liu","2017","http://link.springer.com/article/10.1007/s11390-017-1741-z","Article"
"SSG: superpixel segmentation and GrabCut-based salient object segmentation","The Visual Computer","","","","10.1007/s00371-018-1471-4","Xianen ZhouYaonan WangQing ZhuChangyan XiaoXiao Lu","2018","http://link.springer.com/article/10.1007/s00371-018-1471-4","Article"
"CUDA-based parallelization of a bio-inspired model for fast object classification","Neural Computing and Applications","","","","10.1007/s00521-017-2873-3","Daniel E. HernándezGustavo OlagueBenjamín HernándezEddie Clemente","2017","http://link.springer.com/article/10.1007/s00521-017-2873-3","Article"
"Odia character recognition: a directional review","Artificial Intelligence Review","","48","4","10.1007/s10462-016-9507-5","Kalyan S. DashN. B. PuhanG. Panda","2017","http://link.springer.com/article/10.1007/s10462-016-9507-5","Article"
"Robust Cross-Platform Workflows: How Technical and Scientific Communities Collaborate to Develop, Test and Share Best Practices for Data Analysis","Data Science and Engineering","","2","3","10.1007/s41019-017-0050-4","Steffen MöllerStuart W. PrescottLars WirzeniusPetter ReinholdtsenBrad ChapmanPjotr PrinsStian Soiland-ReyesFabian KlötzlAndrea BagnacaniMatúš KalašAndreas TilleMichael R. Crusoe","2017","http://link.springer.com/article/10.1007/s41019-017-0050-4","Article"
"A methodology for measuring structure similarity of fuzzy XML documents","Computing","","99","5","10.1007/s00607-017-0553-x","Zhen ZhaoZongmin Ma","2017","http://link.springer.com/article/10.1007/s00607-017-0553-x","Article"
"VR-Tree: A novel tree-based approach for modeling Web Query Interfaces","Journal of Intelligent Information Systems","","49","3","10.1007/s10844-017-0449-4","Heidy M. Marin-CastroVictor J. Sosa Sosa","2017","http://link.springer.com/article/10.1007/s10844-017-0449-4","Article"
"An empirical evaluation of hierarchical feature selection methods for classification in bioinformatics datasets with gene ontology-based features","Artificial Intelligence Review","","","","10.1007/s10462-017-9541-y","Cen WanAlex A. Freitas","2017","http://link.springer.com/article/10.1007/s10462-017-9541-y","Article"
"An Efficient Network-on-Chip Router for Dataflow Architecture","Journal of Computer Science and Technology","","32","1","10.1007/s11390-017-1703-5","Xiao-Wei ShenXiao-Chun YeXu TanDa WangLunkai ZhangWen-Ming LiZhi-Min ZhangDong-Rui FanNing-Hui Sun","2017","http://link.springer.com/article/10.1007/s11390-017-1703-5","Article"
"JOURNAL OF COMPUTER SCIENCE AND TECHNOLOGY","Journal of Computer Science and Technology","","32","6","10.1007/s11390-017-1803-2","","2017","http://link.springer.com/article/10.1007/s11390-017-1803-2","Article"
"Traffic identification method based on multiple probabilistic neural network model","Neural Computing and Applications","","","","10.1007/s00521-017-3081-x","Shi DongRuixuan Li","2017","http://link.springer.com/article/10.1007/s00521-017-3081-x","Article"
"Improvements on twin-hypersphere support vector machine using local density information","Progress in Artificial Intelligence","","","","10.1007/s13748-018-0141-0","Qing AiAnna WangYang WangHaijing Sun","2018","http://link.springer.com/article/10.1007/s13748-018-0141-0","Article"
"Anytime discovery of a diverse set of patterns with Monte Carlo tree search","Data Mining and Knowledge Discovery","","32","3","10.1007/s10618-017-0547-5","Guillaume BoscJean-François BoulicautChedy RaïssiMehdi Kaytoue","2018","http://link.springer.com/article/10.1007/s10618-017-0547-5","Article"
"Tour recommendation for groups","Data Mining and Knowledge Discovery","","31","5","10.1007/s10618-016-0477-7","Aris AnagnostopoulosReem AtassiLuca BecchettiAdriano FazzoneFabrizio Silvestri","2017","http://link.springer.com/article/10.1007/s10618-016-0477-7","Article"
"A Levy flight-based grey wolf optimizer combined with back-propagation algorithm for neural network training","Neural Computing and Applications","","","","10.1007/s00521-017-2952-5","Shima AmirsadriSeyed Jalaleddin MousaviradHossein Ebrahimpour-Komleh","2017","http://link.springer.com/article/10.1007/s00521-017-2952-5","Article"
"Scene classification-oriented saliency detection via the modularized prescription","The Visual Computer","","","","10.1007/s00371-018-1475-0","Chunlei YangJiexin PuYongsheng DongGuo-sen XieYanna SiZhonghua Liu","2018","http://link.springer.com/article/10.1007/s00371-018-1475-0","Article"
"Pedestrian detection based on the privileged information","Neural Computing and Applications","","29","12","10.1007/s00521-016-2639-3","Fan MengZhiquan QiYingjie TianLingfeng Niu","2018","http://link.springer.com/article/10.1007/s00521-016-2639-3","Article"
"The contradictions of digital modernity","AI & SOCIETY","","","","10.1007/s00146-018-0843-7","Kieron O’Hara","2018","http://link.springer.com/article/10.1007/s00146-018-0843-7","Article"
"LTSS: Load-Adaptive Traffic Steering and Forwarding for Security Services in Multi-Tenant Cloud Datacenters","Journal of Computer Science and Technology","","32","6","10.1007/s11390-017-1799-7","Xue-Kai DuZhi-Hui LuQiang DuanJie WuCheng-Rong Wu","2017","http://link.springer.com/article/10.1007/s11390-017-1799-7","Article"
"Online multi-label dependency topic models for text classification","Machine Learning","","107","5","10.1007/s10994-017-5689-6","Sophie BurkhardtStefan Kramer","2018","http://link.springer.com/article/10.1007/s10994-017-5689-6","Article"
"vmBBProfiler: a black-box profiling approach to quantify sensitivity of virtual machines to shared cloud resources","Computing","","99","12","10.1007/s00607-017-0552-y","Javid TaheriAlbert Y. ZomayaAndreas Kassler","2017","http://link.springer.com/article/10.1007/s00607-017-0552-y","Article"
"Foreword to the special issue on recent advances on pattern recognition and artificial intelligence","Neural Computing and Applications","","29","1","10.1007/s00521-017-3243-x","Huawen LiuJianping YinXudong LuoShichao Zhang","2018","http://link.springer.com/article/10.1007/s00521-017-3243-x","Article"
"Empirical analysis of linguistic and paralinguistic information for automatic dialect classification","Artificial Intelligence Review","","","","10.1007/s10462-017-9573-3","Shweta SinhaAruna JainShyam S. Agrawal","2017","http://link.springer.com/article/10.1007/s10462-017-9573-3","Article"
"Points-of-interest recommendation based on convolution matrix factorization","Applied Intelligence","","","","10.1007/s10489-017-1103-0","Shuning XingFangai LiuXiaohui ZhaoTianlai Li","2017","http://link.springer.com/article/10.1007/s10489-017-1103-0","Article"
"Neural Representations Observed","Minds and Machines","","28","1","10.1007/s11023-018-9459-4","Eric ThomsonGualtiero Piccinini","2018","http://link.springer.com/article/10.1007/s11023-018-9459-4","Article"
"L1-Norm GEPSVM Classifier Based on an Effective Iterative Algorithm for Classification","Neural Processing Letters","","","","10.1007/s11063-017-9714-3","He YanQiaolin YeTianan ZhangDong-Jun YuYiqing Xu","2017","http://link.springer.com/article/10.1007/s11063-017-9714-3","Article"
"Waiting for the rapture: What can we do with computers to (hopefully) witness the emergence of life?","Natural Computing","","","","10.1007/s11047-017-9644-z","Tommaso Toffoli","2017","http://link.springer.com/article/10.1007/s11047-017-9644-z","Article"
"Towards energy-proportional clouds partially powered by renewable energy","Computing","","99","1","10.1007/s00607-016-0503-z","Nicolas BeldiceanuBárbara Dumas FerisPhilippe GraveySabbir HasanClaude JardThomas LedouxYunbo LiDidier LimeGilles Madi-WambaJean-Marc MenaudPascal MorelMichel MorvanMarie-Laure MoulinardAnne-Cécile OrgerieJean-Louis PazatOlivier Roux","2017","http://link.springer.com/article/10.1007/s00607-016-0503-z","Article"
"Deep Expectation of Real and Apparent Age from a Single Image Without Facial Landmarks","International Journal of Computer Vision","","126","2 - 4","10.1007/s11263-016-0940-3","Rasmus RotheRadu TimofteLuc Van Gool","2018","http://link.springer.com/article/10.1007/s11263-016-0940-3","Article"
"Faceted exploration of RDF/S datasets: a survey","Journal of Intelligent Information Systems","","48","2","10.1007/s10844-016-0413-8","Yannis TzitzikasNikos ManolisPanagiotis Papadakos","2017","http://link.springer.com/article/10.1007/s10844-016-0413-8","Article"
"MimiBS: Mimicking Base-Station to Provide Location Privacy Protection in Wireless Sensor Networks","Journal of Computer Science and Technology","","32","5","10.1007/s11390-017-1777-0","Yawar Abbas BangashLing-Fang ZengDan Feng","2017","http://link.springer.com/article/10.1007/s11390-017-1777-0","Article"
"Recurrent neural network-based models for recognizing requisite and effectuation parts in legal texts","Artificial Intelligence and Law","","","","10.1007/s10506-018-9225-1","Truong-Son NguyenLe-Minh NguyenSatoshi TojoKen SatohAkira Shimazu","2018","http://link.springer.com/article/10.1007/s10506-018-9225-1","Article"
"Collective intelligence for the common good: cultivating the seeds for an intentional collaborative enterprise","AI & SOCIETY","","33","1","10.1007/s00146-017-0776-6","Douglas SchulerAnna De LiddoJustin SmithFiorella De Cindio","2018","http://link.springer.com/article/10.1007/s00146-017-0776-6","Article"
"A hybrid framework for mining high-utility itemsets in a sparse transaction database","Applied Intelligence","","47","3","10.1007/s10489-017-0932-1","Siddharth DawarVikram GoyalDebajyoti Bera","2017","http://link.springer.com/article/10.1007/s10489-017-0932-1","Article"
"Genetic improvement of GPU software","Genetic Programming and Evolvable Machines","","18","1","10.1007/s10710-016-9273-9","William B. LangdonBrian Yee Hong LamMarc ModatJustyna PetkeMark Harman","2017","http://link.springer.com/article/10.1007/s10710-016-9273-9","Article"
"Going Global: Understanding English Language Learners’ Student Motivation in English-Language MOOCs","International Journal of Artificial Intelligence in Education","","","","10.1007/s40593-017-0159-7","Judith Odili UchidiunoAmy OganEvelyn YarzebinskiJessica Hammer","2017","http://link.springer.com/article/10.1007/s40593-017-0159-7","Article"
"FIMI: A Constant Frugal Incentive Mechanism for Time Window Coverage in Mobile Crowdsensing","Journal of Computer Science and Technology","","32","5","10.1007/s11390-017-1773-4","Jia XuJian-Ren FuDe-Jun YangLi-Jie XuLei WangTao Li","2017","http://link.springer.com/article/10.1007/s11390-017-1773-4","Article"
"Multi-layer ontology based information fusion for situation awareness","Applied Intelligence","","46","2","10.1007/s10489-016-0834-7","Fang-Ping PaiLee-Jang YangYeh-Ching Chung","2017","http://link.springer.com/article/10.1007/s10489-016-0834-7","Article"
"Generalized exploration in policy search","Machine Learning","","106","9 - 10","10.1007/s10994-017-5657-1","Herke van HoofDaniel TannebergJan Peters","2017","http://link.springer.com/article/10.1007/s10994-017-5657-1","Article"
"Environmental sound recognition using short-time feature aggregation","Journal of Intelligent Information Systems","","","","10.1007/s10844-017-0481-4","Gerard RomaPerfecto HerreraWaldo Nogueira","2017","http://link.springer.com/article/10.1007/s10844-017-0481-4","Article"
"An improved social spider optimization algorithm based on rough sets for solving minimum number attribute reduction problem","Neural Computing and Applications","","","","10.1007/s00521-016-2804-8","Mohamed Abd El AzizAboul Ella Hassanien","2017","http://link.springer.com/article/10.1007/s00521-016-2804-8","Article"
"Joint head pose and facial landmark regression from depth images","Computational Visual Media","","3","3","10.1007/s41095-017-0082-8","Jie WangJuyong ZhangChangwei LuoFalai Chen","2017","http://link.springer.com/article/10.1007/s41095-017-0082-8","Article"
"Fuzzy logic-based segmentation of manufacturing defects on reflective surfaces","Neural Computing and Applications","","29","8","10.1007/s00521-017-2862-6","Şaban ÖztürkBayram Akdemir","2018","http://link.springer.com/article/10.1007/s00521-017-2862-6","Article"
"Architectural refactoring for the cloud: a decision-centric view on cloud migration","Computing","","99","2","10.1007/s00607-016-0520-y","Olaf Zimmermann","2017","http://link.springer.com/article/10.1007/s00607-016-0520-y","Article"
"Product ranking using hierarchical aspect structures","Journal of Intelligent Information Systems","","48","2","10.1007/s10844-016-0421-8","Si LiZhaoyan MingYan LengJun Guo","2017","http://link.springer.com/article/10.1007/s10844-016-0421-8","Article"
"Video-based fluid reconstruction and its coupling with SPH simulation","The Visual Computer","","33","9","10.1007/s00371-016-1284-2","Chao WangChangbo WangHong QinTai-you Zhang","2017","http://link.springer.com/article/10.1007/s00371-016-1284-2","Article"
"Robust collaborative representation-based classification via regularization of truncated total least squares","Neural Computing and Applications","","","","10.1007/s00521-018-3403-7","Shaoning ZengBob ZhangYuandong LanJianping Gou","2018","http://link.springer.com/article/10.1007/s00521-018-3403-7","Article"
"An ANFIS model to prediction of corrosion resistance of coated implant materials","Neural Computing and Applications","","28","11","10.1007/s00521-017-3103-8","Remzi TuntasBurak Dikici","2017","http://link.springer.com/article/10.1007/s00521-017-3103-8","Article"
"A comprehensive study of cuckoo-inspired algorithms","Neural Computing and Applications","","29","2","10.1007/s00521-016-2464-8","Mohamed Abdel-BassetAbdel-Naser HessinLila Abdel-Fatah","2018","http://link.springer.com/article/10.1007/s00521-016-2464-8","Article"
"Human mental search: a new population-based metaheuristic optimization algorithm","Applied Intelligence","","47","3","10.1007/s10489-017-0903-6","Seyed Jalaleddin MousaviradHossein Ebrahimpour-Komleh","2017","http://link.springer.com/article/10.1007/s10489-017-0903-6","Article"
"How internal neurons represent the short context: an emergent perspective","Progress in Artificial Intelligence","","6","1","10.1007/s13748-016-0106-0","Dongshu WangJiaming ChenLei Liu","2017","http://link.springer.com/article/10.1007/s13748-016-0106-0","Article"
"Multimodal mood classification of Hindi and Western songs","Journal of Intelligent Information Systems","","","","10.1007/s10844-018-0497-4","Braja Gopal PatraDipankar DasSivaji Bandyopadhyay","2018","http://link.springer.com/article/10.1007/s10844-018-0497-4","Article"
"Application of artificial bee colony algorithm in feature optimization for motor imagery EEG classification","Neural Computing and Applications","","","","10.1007/s00521-017-2950-7","Minmin MiaoAimin WangFeixiang Liu","2017","http://link.springer.com/article/10.1007/s00521-017-2950-7","Article"
"Retrieving geometric information from images: the case of hand-drawn diagrams","Data Mining and Knowledge Discovery","","31","4","10.1007/s10618-017-0494-1","Dan SongDongming WangXiaoyu Chen","2017","http://link.springer.com/article/10.1007/s10618-017-0494-1","Article"
"Hand pose estimation with multi-scale network","Applied Intelligence","","","","10.1007/s10489-017-1092-z","Zhongxu HuYoumin HuBo WuJie LiuDongmin HanThomas Kurfess","2017","http://link.springer.com/article/10.1007/s10489-017-1092-z","Article"
"Evolutionary Based Weight Decaying Method for Neural Network Training","Neural Processing Letters","","47","2","10.1007/s11063-017-9660-0","Ioannis G. TsoulosAlexandros TzallasDimitris Tsalikakis","2018","http://link.springer.com/article/10.1007/s11063-017-9660-0","Article"
"Efficient high utility itemset mining using buffered utility-lists","Applied Intelligence","","","","10.1007/s10489-017-1057-2","Quang-Huy DuongPhilippe Fournier-VigerHeri RamampiaroKjetil NørvågThu-Lan Dam","2017","http://link.springer.com/article/10.1007/s10489-017-1057-2","Article"
"Feature selection with MCP
              
                
              
              $$^2$$
              
                
                  
                    
                    2
                  
                
              
             regularization","Neural Computing and Applications","","","","10.1007/s00521-018-3500-7","Yong ShiJianyu MiaoLingfeng Niu","2018","http://link.springer.com/article/10.1007/s00521-018-3500-7","Article"
"Synthesis of Obfuscation Policies to Ensure Privacy and Utility","Journal of Automated Reasoning","","60","1","10.1007/s10817-017-9420-x","Yi-Chin WuVasumathi RamanBlake C. RawlingsStéphane LafortuneSanjit A. Seshia","2018","http://link.springer.com/article/10.1007/s10817-017-9420-x","Article"
"Comparison of a massive and diverse collection of ensembles and other classifiers for oil spill detection in SAR satellite images","Neural Computing and Applications","","28","1","10.1007/s00521-016-2415-4","D. MeraM. Fernández-DelgadoJ. M. CotosJ. R. R. ViqueiraS. Barro","2017","http://link.springer.com/article/10.1007/s00521-016-2415-4","Article"
"Efficiently mining frequent itemsets with weight and recency constraints","Applied Intelligence","","47","3","10.1007/s10489-017-0915-2","Jerry Chun-Wei LinWensheng GanPhilippe Fournier-VigerHan-Chieh ChaoTzung-Pei Hong","2017","http://link.springer.com/article/10.1007/s10489-017-0915-2","Article"
"A neural approach for estimation of per capita electricity consumption due to age and income","Neural Computing and Applications","","28","7","10.1007/s00521-015-2137-z","Omid MotlaghGeorge GrozevChi-Hsiang WangMelissa James","2017","http://link.springer.com/article/10.1007/s00521-015-2137-z","Article"
"A new sparse representation-based object segmentation framework","The Visual Computer","","33","2","10.1007/s00371-015-1171-2","Jincao YaoHuimin YuRoland Hu","2017","http://link.springer.com/article/10.1007/s00371-015-1171-2","Article"
"Sparse probit linear mixed model","Machine Learning","","106","9 - 10","10.1007/s10994-017-5652-6","Stephan MandtFlorian WenzelShinichi NakajimaJohn CunninghamChristoph LippertMarius Kloft","2017","http://link.springer.com/article/10.1007/s10994-017-5652-6","Article"
"A fast algorithm for mining high average-utility itemsets","Applied Intelligence","","47","2","10.1007/s10489-017-0896-1","Jerry Chun-Wei LinShifeng RenPhilippe Fournier-VigerTzung-Pei HongJa-Hwung SuBay Vo","2017","http://link.springer.com/article/10.1007/s10489-017-0896-1","Article"
"Cognitive Gravity Model Based Semi-Supervised Dimension Reduction","Neural Processing Letters","","47","1","10.1007/s11063-017-9648-9","Yaxin SunQing YeRong ZhuGuihua Wen","2018","http://link.springer.com/article/10.1007/s11063-017-9648-9","Article"
"Optshrink LR + S: accelerated fMRI reconstruction using non-convex optimal singular value shrinkage","Brain Informatics","","4","1","10.1007/s40708-016-0059-x","Priya AggarwalParth ShrivastavaTanay KabraAnubha Gupta","2017","http://link.springer.com/article/10.1007/s40708-016-0059-x","Article"
"Combining hidden Markov model and fuzzy neural network for continuous recognition of complex dynamic gestures","The Visual Computer","","33","10","10.1007/s00371-015-1147-2","Huiyue WuJianmin WangXiaolong Zhang","2017","http://link.springer.com/article/10.1007/s00371-015-1147-2","Article"
"A k-means binarization framework applied to multidimensional knapsack problem","Applied Intelligence","","48","2","10.1007/s10489-017-0972-6","José GarcíaBroderick CrawfordRicardo SotoCarlos CastroFernando Paredes","2018","http://link.springer.com/article/10.1007/s10489-017-0972-6","Article"
"Availability modeling and analysis of a disaster-recovery-as-a-service solution","Computing","","99","10","10.1007/s00607-017-0539-8","Ermeson AndradeBruno NogueiraRubens MatosGustavo CallouPaulo Maciel","2017","http://link.springer.com/article/10.1007/s00607-017-0539-8","Article"
"Rank-based voting with inclusion relationship for accurate image search","The Visual Computer","","33","6 - 8","10.1007/s00371-017-1371-z","Jaehyeong ChoJae-Pil HeoTaeyoung KimBohyung HanSung-Eui Yoon","2017","http://link.springer.com/article/10.1007/s00371-017-1371-z","Article"
"Syntactical Informational Structural Realism","Minds and Machines","","","","10.1007/s11023-018-9463-8","Majid Davoody Beni","2018","http://link.springer.com/article/10.1007/s11023-018-9463-8","Article"
